accMotion,digital,humidity,pulseAbs,temperature,vdd,waterleak,x,y,z
76.0,0.0,64.0,0.0,21.6,3593.0,0.0,-57.0,-21.0,-18.0
82.0,0.0,64.0,0.0,21.5,3600.0,0.0,-58.0,-21.0,-12.0
67.0,0.0,64.0,0.0,21.4,3600.0,0.0,-56.0,-29.0,-11.0
52.0,0.0,65.0,0.0,21.2,3593.0,0.0,-56.0,-23.0,-17.0
108.0,0.0,65.0,0.0,21.0,3590.0,0.0,-58.0,-20.0,-13.0
29.0,0.0,65.0,0.0,21.0,3595.0,0.0,-58.0,-19.0,-13.0
117.0,0.0,62.0,0.0,21.0,3590.0,0.0,-56.0,-19.0,-14.0
164.0,0.0,61.0,0.0,20.9,3590.0,0.0,-56.0,-20.0,-13.0
243.0,0.0,62.0,0.0,20.7,3590.0,0.0,-57.0,-21.0,-15.0
96.0,0.0,61.0,0.0,20.8,3595.0,0.0,-56.0,-20.0,-13.0
28.0,0.0,61.0,0.0,20.9,3590.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,61.0,0.0,20.9,3590.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,62.0,0.0,20.5,3590.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,63.0,0.0,20.5,3587.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,63.0,0.0,20.9,3590.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,62.0,0.0,21.3,3590.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,61.0,0.0,22.6,3593.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,59.0,0.0,23.6,3595.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,58.0,0.0,24.3,3595.0,0.0,-58.0,-21.0,-14.0
2.0,0.0,57.0,0.0,24.9,3598.0,0.0,-58.0,-20.0,-13.0
121.0,0.0,57.0,0.0,23.8,3595.0,0.0,-58.0,-20.0,-13.0
59.0,0.0,57.0,0.0,24.7,3595.0,0.0,-57.0,-20.0,-15.0
199.0,0.0,57.0,0.0,24.6,3595.0,0.0,-57.0,-21.0,-14.0
45.0,0.0,56.0,0.0,25.3,3598.0,0.0,-58.0,-21.0,-12.0
4.0,0.0,54.0,0.0,26.2,3600.0,0.0,-58.0,-19.0,-11.0
203.0,0.0,53.0,0.0,26.4,3600.0,0.0,-58.0,-20.0,-14.0
221.0,0.0,52.0,0.0,26.8,3603.0,0.0,-58.0,-18.0,-10.0
251.0,0.0,51.0,0.0,27.2,3603.0,0.0,-58.0,-19.0,-14.0
236.0,0.0,49.0,0.0,27.8,3606.0,0.0,-56.0,-23.0,-16.0
236.0,0.0,49.0,0.0,27.8,3606.0,0.0,-56.0,-23.0,-16.0
215.0,0.0,48.0,0.0,28.1,3606.0,0.0,-58.0,-20.0,-13.0
174.0,0.0,47.0,0.0,28.4,3606.0,0.0,-59.0,-20.0,-11.0
47.0,0.0,46.0,0.0,28.3,3606.0,0.0,-57.0,-16.0,-31.0
27.0,0.0,46.0,0.0,28.5,3606.0,0.0,-57.0,-23.0,-12.0
99.0,0.0,46.0,0.0,28.5,3608.0,0.0,-58.0,-23.0,-15.0
188.0,0.0,47.0,0.0,28.5,3613.0,0.0,-58.0,-18.0,-19.0
139.0,0.0,47.0,0.0,28.5,3608.0,0.0,-57.0,-23.0,-18.0
139.0,0.0,47.0,0.0,28.5,3608.0,0.0,-57.0,-23.0,-18.0
237.0,0.0,47.0,0.0,27.9,3606.0,0.0,-59.0,-18.0,-13.0
146.0,0.0,48.0,0.0,27.9,3606.0,0.0,-57.0,-21.0,-16.0
164.0,0.0,49.0,0.0,27.7,3606.0,0.0,-57.0,-22.0,-9.0
251.0,0.0,50.0,0.0,26.5,3603.0,0.0,-58.0,-20.0,-13.0
27.0,0.0,52.0,0.0,25.6,3600.0,0.0,-58.0,-19.0,-7.0
221.0,0.0,54.0,0.0,24.9,3598.0,0.0,-58.0,-23.0,-8.0
47.0,0.0,55.0,0.0,24.6,3595.0,0.0,-59.0,-19.0,-16.0
98.0,0.0,55.0,0.0,24.4,3595.0,0.0,-58.0,-20.0,-14.0
66.0,0.0,56.0,0.0,24.2,3598.0,0.0,-58.0,-21.0,-13.0
32.0,0.0,57.0,0.0,23.9,3595.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,58.0,0.0,23.7,3595.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,59.0,0.0,23.4,3595.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,59.0,0.0,23.0,3595.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,60.0,0.0,22.7,3593.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,61.0,0.0,22.2,3593.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,61.0,0.0,21.9,3590.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,62.0,0.0,21.6,3590.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,63.0,0.0,21.4,3590.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,63.0,0.0,21.2,3590.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,64.0,0.0,20.9,3590.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,65.0,0.0,20.9,3593.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,65.0,0.0,20.5,3590.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,66.0,0.0,20.5,3595.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,66.0,0.0,20.3,3595.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,67.0,0.0,20.2,3585.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,67.0,0.0,19.9,3585.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,67.0,0.0,20.1,3585.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,68.0,0.0,20.5,3585.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,67.0,0.0,21.2,3587.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,66.0,0.0,22.1,3590.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,65.0,0.0,22.6,3590.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,65.0,0.0,22.5,3590.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,65.0,0.0,22.4,3598.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,64.0,0.0,22.9,3593.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,63.0,0.0,23.7,3595.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,62.0,0.0,24.0,3595.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,61.0,0.0,25.1,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,58.0,0.0,27.2,3598.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,57.0,0.0,27.0,3600.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,54.0,0.0,28.9,3606.0,0.0,-59.0,-21.0,-12.0
3.0,0.0,52.0,0.0,29.2,3606.0,0.0,-59.0,-21.0,-14.0
0.0,0.0,52.0,0.0,30.2,3616.0,0.0,-59.0,-21.0,-14.0
0.0,0.0,51.0,0.0,30.5,3616.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,51.0,0.0,31.2,3619.0,0.0,-58.0,-21.0,-14.0
15.0,0.0,49.0,0.0,31.1,3611.0,0.0,-58.0,-21.0,-13.0
43.0,0.0,49.0,0.0,31.2,3619.0,0.0,-57.0,-22.0,-13.0
59.0,0.0,48.0,0.0,31.3,3613.0,0.0,-58.0,-21.0,-13.0
234.0,0.0,48.0,0.0,31.0,3611.0,0.0,-59.0,-20.0,-14.0
0.0,0.0,48.0,0.0,30.9,3611.0,0.0,-58.0,-20.0,-12.0
49.0,0.0,48.0,0.0,30.9,3611.0,0.0,-58.0,-22.0,-11.0
64.0,0.0,48.0,0.0,30.9,3613.0,0.0,-58.0,-20.0,-13.0
216.0,0.0,48.0,0.0,31.0,3613.0,0.0,-58.0,-22.0,-14.0
93.0,0.0,48.0,0.0,30.9,3613.0,0.0,-58.0,-23.0,-10.0
199.0,0.0,48.0,0.0,30.8,3616.0,0.0,-57.0,-22.0,-10.0
186.0,0.0,48.0,0.0,30.7,3619.0,0.0,-58.0,-20.0,-12.0
193.0,0.0,48.0,0.0,30.5,3613.0,0.0,-59.0,-21.0,-6.0
212.0,0.0,49.0,0.0,30.2,3611.0,0.0,-57.0,-25.0,-12.0
155.0,0.0,49.0,0.0,29.8,3611.0,0.0,-58.0,-20.0,-13.0
106.0,0.0,50.0,0.0,29.0,3611.0,0.0,-58.0,-20.0,-13.0
4.0,0.0,51.0,0.0,28.4,3606.0,0.0,-58.0,-21.0,-14.0
51.0,0.0,52.0,0.0,27.8,3606.0,0.0,-57.0,-21.0,-13.0
138.0,0.0,53.0,0.0,27.4,3606.0,0.0,-58.0,-20.0,-13.0
110.0,0.0,54.0,0.0,27.0,3606.0,0.0,-59.0,-21.0,-14.0
24.0,0.0,55.0,0.0,26.5,3603.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,56.0,0.0,25.7,3600.0,0.0,-59.0,-21.0,-12.0
0.0,0.0,58.0,0.0,25.1,3600.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,58.0,0.0,24.8,3600.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,58.0,0.0,24.6,3606.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,58.0,0.0,24.7,3606.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,59.0,0.0,24.4,3600.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,60.0,0.0,23.8,3595.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,61.0,0.0,23.2,3595.0,0.0,-57.0,-20.0,-12.0
0.0,0.0,61.0,0.0,23.1,3600.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,62.0,0.0,22.8,3593.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,62.0,0.0,22.4,3593.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,63.0,0.0,22.0,3593.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,64.0,0.0,21.9,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,64.0,0.0,21.8,3590.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,65.0,0.0,21.9,3590.0,0.0,-58.0,-20.0,-13.0
1.0,0.0,66.0,0.0,21.7,3590.0,0.0,-58.0,-22.0,-13.0
1.0,0.0,66.0,0.0,21.6,3598.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,68.0,0.0,21.4,3590.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,68.0,0.0,21.7,3590.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,68.0,0.0,21.8,3595.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,68.0,0.0,22.1,3590.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,68.0,0.0,22.8,3593.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,68.0,0.0,22.9,3598.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,68.0,0.0,23.2,3600.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,67.0,0.0,23.3,3595.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,68.0,0.0,23.3,3593.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,67.0,0.0,24.3,3595.0,0.0,-59.0,-21.0,-14.0
0.0,0.0,66.0,0.0,25.0,3595.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,65.0,0.0,26.0,3598.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,64.0,0.0,26.7,3600.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,60.0,0.0,29.1,3606.0,0.0,-58.0,-21.0,-13.0
2.0,0.0,60.0,0.0,29.4,3606.0,0.0,-58.0,-21.0,-13.0
1.0,0.0,56.0,0.0,32.8,3616.0,0.0,-58.0,-22.0,-12.0
124.0,0.0,51.0,0.0,32.2,3616.0,0.0,-59.0,-21.0,-13.0
251.0,0.0,50.0,0.0,31.8,3621.0,0.0,-58.0,-21.0,-14.0
153.0,0.0,49.0,0.0,32.1,3621.0,0.0,-57.0,-21.0,-11.0
2.0,0.0,49.0,0.0,32.1,3616.0,0.0,-58.0,-21.0,-12.0
39.0,0.0,50.0,0.0,32.2,3616.0,0.0,-58.0,-20.0,-13.0
3.0,0.0,51.0,0.0,32.6,3616.0,0.0,-58.0,-20.0,-14.0
0.0,0.0,50.0,0.0,35.0,3621.0,0.0,-58.0,-21.0,-12.0
88.0,0.0,46.0,0.0,34.8,3621.0,0.0,-59.0,-20.0,-13.0
4.0,0.0,46.0,0.0,35.9,3621.0,0.0,-59.0,-20.0,-12.0
0.0,0.0,44.0,0.0,38.5,3626.0,0.0,-60.0,-20.0,-13.0
0.0,0.0,44.0,0.0,37.3,3632.0,0.0,-59.0,-20.0,-14.0
0.0,0.0,43.0,0.0,39.0,3626.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,42.0,0.0,40.4,3632.0,0.0,-59.0,-22.0,-14.0
0.0,0.0,41.0,0.0,39.8,3629.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,42.0,0.0,38.9,3632.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,42.0,0.0,37.4,3626.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,44.0,0.0,36.8,3626.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,46.0,0.0,35.1,3624.0,0.0,-59.0,-20.0,-12.0
3.0,0.0,47.0,0.0,33.6,3621.0,0.0,-59.0,-21.0,-13.0
17.0,0.0,49.0,0.0,32.1,3619.0,0.0,-58.0,-22.0,-13.0
37.0,0.0,49.0,0.0,31.9,3624.0,0.0,-59.0,-21.0,-12.0
0.0,0.0,52.0,0.0,31.4,3616.0,0.0,-59.0,-21.0,-14.0
0.0,0.0,55.0,0.0,31.1,3621.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,55.0,0.0,30.7,3616.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,57.0,0.0,29.9,3613.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,57.0,0.0,29.6,3611.0,0.0,-59.0,-21.0,-13.0
1.0,0.0,56.0,0.0,29.7,3613.0,0.0,-59.0,-21.0,-13.0
26.0,0.0,56.0,0.0,29.3,3611.0,0.0,-59.0,-20.0,-12.0
97.0,0.0,56.0,0.0,29.0,3611.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,57.0,0.0,28.9,3616.0,0.0,-58.0,-21.0,-13.0
45.0,0.0,57.0,0.0,28.7,3611.0,0.0,-59.0,-20.0,-13.0
23.0,0.0,57.0,0.0,28.6,3611.0,0.0,-59.0,-21.0,-13.0
0.0,0.0,58.0,0.0,28.2,3611.0,0.0,-59.0,-21.0,-12.0
0.0,0.0,58.0,0.0,28.0,3611.0,0.0,-59.0,-21.0,-12.0
0.0,0.0,61.0,0.0,27.1,3608.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,62.0,0.0,27.1,3606.0,0.0,-59.0,-21.0,-12.0
0.0,0.0,62.0,0.0,27.1,3606.0,0.0,-58.0,-22.0,-12.0
188.0,0.0,62.0,0.0,27.3,3611.0,0.0,-57.0,-19.0,-17.0
16.0,0.0,61.0,0.0,27.6,3613.0,0.0,-58.0,-22.0,-12.0
16.0,0.0,61.0,0.0,27.5,3606.0,0.0,-56.0,-23.0,-12.0
232.0,0.0,61.0,0.0,27.3,3611.0,0.0,-58.0,-23.0,-12.0
5.0,0.0,62.0,0.0,26.8,3606.0,0.0,-58.0,-23.0,-14.0
234.0,0.0,61.0,0.0,26.2,3603.0,0.0,-58.0,-22.0,-9.0
251.0,0.0,62.0,0.0,26.1,3608.0,0.0,-58.0,-22.0,-12.0
64.0,0.0,61.0,0.0,26.0,3603.0,0.0,-58.0,-21.0,-12.0
6.0,0.0,61.0,0.0,26.0,3611.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,63.0,0.0,26.2,3603.0,0.0,-58.0,-21.0,-13.0
3.0,0.0,61.0,0.0,26.6,3606.0,0.0,-58.0,-22.0,-13.0
41.0,0.0,59.0,0.0,26.6,3603.0,0.0,-59.0,-21.0,-14.0
21.0,0.0,58.0,0.0,26.6,3606.0,0.0,-58.0,-21.0,-13.0
117.0,0.0,57.0,0.0,26.9,3603.0,0.0,-58.0,-20.0,-13.0
112.0,0.0,58.0,0.0,27.1,3606.0,0.0,-58.0,-21.0,-12.0
213.0,0.0,57.0,0.0,27.8,3606.0,0.0,-57.0,-22.0,-12.0
147.0,0.0,57.0,0.0,28.0,3608.0,0.0,-59.0,-20.0,-11.0
83.0,0.0,55.0,0.0,28.7,3606.0,0.0,-59.0,-24.0,-11.0
216.0,0.0,55.0,0.0,28.6,3613.0,0.0,-58.0,-20.0,-11.0
62.0,0.0,55.0,0.0,28.4,3608.0,0.0,-58.0,-19.0,-18.0
96.0,0.0,53.0,0.0,29.1,3608.0,0.0,-59.0,-20.0,-13.0
35.0,0.0,52.0,0.0,30.0,3611.0,0.0,-56.0,-23.0,-5.0
55.0,0.0,50.0,0.0,30.6,3611.0,0.0,-59.0,-21.0,-12.0
4.0,0.0,50.0,0.0,30.8,3616.0,0.0,-59.0,-22.0,-12.0
124.0,0.0,49.0,0.0,30.9,3611.0,0.0,-55.0,-25.0,-10.0
113.0,0.0,49.0,0.0,30.8,3619.0,0.0,-64.0,-14.0,-6.0
139.0,0.0,49.0,0.0,30.6,3613.0,0.0,-59.0,-20.0,-12.0
101.0,0.0,50.0,0.0,30.2,3611.0,0.0,-59.0,-21.0,-10.0
115.0,0.0,49.0,0.0,30.8,3613.0,0.0,-60.0,-20.0,-18.0
21.0,0.0,48.0,0.0,30.7,3613.0,0.0,-59.0,-21.0,-9.0
112.0,0.0,48.0,0.0,30.5,3616.0,0.0,-57.0,-21.0,-10.0
22.0,0.0,48.0,0.0,30.7,3621.0,0.0,-58.0,-22.0,-13.0
29.0,0.0,47.0,0.0,31.2,3613.0,0.0,-57.0,-27.0,-8.0
94.0,0.0,47.0,0.0,31.0,3619.0,0.0,-56.0,-24.0,-18.0
89.0,0.0,47.0,0.0,30.7,3621.0,0.0,-60.0,-20.0,-16.0
249.0,0.0,46.0,0.0,30.7,3613.0,0.0,-57.0,-21.0,-13.0
41.0,0.0,45.0,0.0,30.5,3613.0,0.0,-58.0,-20.0,-10.0
38.0,0.0,44.0,0.0,30.1,3613.0,0.0,-58.0,-20.0,-10.0
59.0,0.0,43.0,0.0,29.7,3611.0,0.0,-56.0,-23.0,-17.0
238.0,0.0,43.0,0.0,29.1,3608.0,0.0,-57.0,-19.0,-16.0
215.0,0.0,43.0,0.0,28.3,3606.0,0.0,-58.0,-21.0,-11.0
110.0,0.0,43.0,0.0,27.8,3606.0,0.0,-59.0,-20.0,-6.0
26.0,0.0,42.0,0.0,27.2,3606.0,0.0,-58.0,-22.0,-13.0
182.0,0.0,42.0,0.0,26.7,3603.0,0.0,-57.0,-20.0,-4.0
154.0,0.0,42.0,0.0,26.3,3603.0,0.0,-60.0,-19.0,-13.0
131.0,0.0,43.0,0.0,25.9,3600.0,0.0,-58.0,-20.0,-15.0
174.0,0.0,44.0,0.0,25.7,3606.0,0.0,-59.0,-20.0,-11.0
93.0,0.0,45.0,0.0,25.4,3600.0,0.0,-58.0,-20.0,-11.0
153.0,0.0,45.0,0.0,25.3,3606.0,0.0,-59.0,-21.0,-13.0
245.0,0.0,46.0,0.0,24.9,3598.0,0.0,-59.0,-20.0,-11.0
234.0,0.0,47.0,0.0,24.5,3598.0,0.0,-58.0,-21.0,-13.0
31.0,0.0,48.0,0.0,24.3,3600.0,0.0,-58.0,-22.0,-13.0
73.0,0.0,48.0,0.0,24.0,3598.0,0.0,-58.0,-21.0,-11.0
170.0,0.0,49.0,0.0,23.7,3595.0,0.0,-58.0,-22.0,-10.0
62.0,0.0,50.0,0.0,23.4,3595.0,0.0,-58.0,-21.0,-12.0
91.0,0.0,52.0,0.0,22.8,3595.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,53.0,0.0,21.9,3595.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,54.0,0.0,21.6,3590.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,54.0,0.0,21.4,3590.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,55.0,0.0,20.6,3590.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,57.0,0.0,20.2,3587.0,0.0,-58.0,-22.0,-14.0
0.0,0.0,57.0,0.0,20.4,3587.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,58.0,0.0,20.3,3585.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,58.0,0.0,20.8,3587.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,57.0,0.0,21.5,3590.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,57.0,0.0,22.0,3590.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,56.0,0.0,22.7,3593.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,56.0,0.0,22.9,3590.0,0.0,-58.0,-21.0,-13.0
1.0,0.0,55.0,0.0,23.5,3593.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,54.0,0.0,26.3,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,52.0,0.0,26.9,3606.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,51.0,0.0,25.8,3600.0,0.0,-58.0,-20.0,-12.0
5.0,0.0,49.0,0.0,26.5,3600.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,50.0,0.0,26.0,3606.0,0.0,-58.0,-20.0,-14.0
22.0,0.0,50.0,0.0,26.1,3600.0,0.0,-58.0,-20.0,-13.0
111.0,0.0,48.0,0.0,27.7,3603.0,0.0,-58.0,-20.0,-13.0
109.0,0.0,47.0,0.0,28.0,3603.0,0.0,-59.0,-21.0,-12.0
186.0,0.0,46.0,0.0,28.4,3606.0,0.0,-58.0,-21.0,-15.0
229.0,0.0,45.0,0.0,28.8,3606.0,0.0,-58.0,-21.0,-14.0
62.0,0.0,45.0,0.0,28.9,3613.0,0.0,-58.0,-21.0,-10.0
200.0,0.0,44.0,0.0,29.2,3608.0,0.0,-59.0,-19.0,-16.0
172.0,0.0,43.0,0.0,29.2,3608.0,0.0,-58.0,-20.0,-12.0
212.0,0.0,42.0,0.0,29.5,3608.0,0.0,-59.0,-19.0,-9.0
239.0,0.0,42.0,0.0,29.7,3608.0,0.0,-57.0,-22.0,-13.0
81.0,0.0,41.0,0.0,29.9,3611.0,0.0,-59.0,-19.0,-13.0
36.0,0.0,40.0,0.0,29.9,3611.0,0.0,-59.0,-20.0,-10.0
94.0,0.0,39.0,0.0,29.6,3608.0,0.0,-56.0,-22.0,-18.0
65.0,0.0,39.0,0.0,29.3,3608.0,0.0,-58.0,-20.0,-13.0
127.0,0.0,39.0,0.0,28.7,3606.0,0.0,-59.0,-21.0,-22.0
41.0,0.0,40.0,0.0,28.6,3613.0,0.0,-59.0,-19.0,-14.0
27.0,0.0,40.0,0.0,27.9,3606.0,0.0,-58.0,-20.0,-14.0
28.0,0.0,40.0,0.0,27.8,3603.0,0.0,-59.0,-19.0,-12.0
197.0,0.0,42.0,0.0,27.1,3603.0,0.0,-58.0,-20.0,-14.0
28.0,0.0,43.0,0.0,26.5,3600.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,46.0,0.0,25.9,3600.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,47.0,0.0,25.4,3600.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,49.0,0.0,24.6,3598.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,49.0,0.0,24.2,3595.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,49.0,0.0,23.9,3595.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,52.0,0.0,23.3,3595.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,53.0,0.0,22.9,3595.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,54.0,0.0,22.2,3590.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,54.0,0.0,21.6,3590.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,55.0,0.0,21.4,3590.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,56.0,0.0,20.9,3590.0,0.0,-57.0,-21.0,-14.0
0.0,0.0,57.0,0.0,20.5,3585.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,57.0,0.0,20.4,3585.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,58.0,0.0,20.1,3585.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,58.0,0.0,20.1,3585.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,60.0,0.0,20.0,3585.0,0.0,-58.0,-19.0,-14.0
0.0,0.0,62.0,0.0,19.8,3585.0,0.0,-59.0,-20.0,-13.0
0.0,0.0,62.0,0.0,19.6,3585.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,63.0,0.0,19.5,3585.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,64.0,0.0,18.9,3582.0,0.0,-57.0,-21.0,-13.0
0.0,0.0,64.0,0.0,19.0,3587.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,64.0,0.0,19.9,3585.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,63.0,0.0,20.3,3585.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,63.0,0.0,21.4,3587.0,0.0,-57.0,-20.0,-14.0
0.0,0.0,62.0,0.0,22.0,3593.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,61.0,0.0,22.8,3593.0,0.0,-58.0,-20.0,-13.0
0.0,0.0,60.0,0.0,23.1,3590.0,0.0,-58.0,-21.0,-13.0
0.0,0.0,59.0,0.0,24.5,3595.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,57.0,0.0,24.9,3595.0,0.0,-57.0,-20.0,-13.0
0.0,0.0,54.0,0.0,27.3,3600.0,0.0,-58.0,-21.0,-14.0
0.0,0.0,52.0,0.0,27.7,3600.0,0.0,-58.0,-21.0,-13.0
21.0,0.0,46.0,0.0,27.1,3600.0,0.0,-58.0,-21.0,-12.0
0.0,0.0,45.0,0.0,27.9,3603.0,0.0,-57.0,-22.0,-16.0
124.0,0.0,44.0,0.0,28.3,3603.0,0.0,-58.0,-19.0,-13.0
151.0,0.0,43.0,0.0,28.7,3606.0,0.0,-57.0,-22.0,-13.0
217.0,0.0,42.0,0.0,28.9,3611.0,0.0,-59.0,-20.0,-13.0
77.0,0.0,41.0,0.0,29.2,3606.0,0.0,-59.0,-21.0,-14.0
9.0,0.0,41.0,0.0,29.5,3606.0,0.0,-58.0,-21.0,-10.0
123.0,0.0,41.0,0.0,29.6,3613.0,0.0,-58.0,-22.0,-13.0
240.0,0.0,40.0,0.0,29.8,3608.0,0.0,-60.0,-16.0,-16.0
149.0,0.0,40.0,0.0,29.9,3611.0,0.0,-57.0,-19.0,-11.0
10.0,0.0,40.0,0.0,29.6,3616.0,0.0,-56.0,-24.0,-17.0
234.0,0.0,41.0,0.0,29.3,3608.0,0.0,-59.0,-20.0,-12.0
118.0,0.0,41.0,0.0,29.4,3606.0,0.0,-59.0,-23.0,-8.0
237.0,0.0,41.0,0.0,29.1,3608.0,0.0,-57.0,-22.0,-14.0
113.0,0.0,42.0,0.0,28.6,3606.0,0.0,-55.0,-19.0,-15.0
72.0,0.0,43.0,0.0,28.0,3606.0,0.0,-58.0,-22.0,-9.0
77.0,0.0,44.0,0.0,27.5,3603.0,0.0,-57.0,-24.0,-12.0
14.0,0.0,44.0,0.0,27.2,3608.0,0.0,-60.0,-19.0,-16.0
71.0,0.0,47.0,0.0,26.2,3600.0,0.0,-58.0,-21.0,-7.0
99.0,0.0,50.0,0.0,25.1,3600.0,0.0,-59.0,-20.0,-10.0
